,fsk_rssi,voltage,current,altitude,latitude,longitude,tas,gps_used,fix_type,satellites_num,roll,yaw,pitch,motor_status,imu_status,gps_status,cgps_used,press_compass_status,f_mode,gps_pos_used,vehicle_type,error_flags1,gps_accH
20140120 15:46:57:121,-63,10.7,0.0,57.11,-23.559456,-46.72343,2.9399319,true,3,19,2.7,320.21002,7.32,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:57:284,-76,10.6,0.0,57.12,-23.559458,-46.72344,3.2011561,true,3,19,4.12,320.21002,3.39,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:57:663,-74,10.6,0.0,57.14,-23.55946,-46.72345,3.558258,true,3,19,12.27,320.22,-8.79,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:57:860,-73,10.7,0.0,57.19,-23.55946,-46.723457,3.3937738,true,3,19,10.94,319.99,-9.39,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:58:087,-70,10.6,0.0,57.26,-23.55946,-46.72346,3.0602615,true,3,19,6.0,319.9,-14.89,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:58:299,-66,10.6,0.0,57.28,-23.55946,-46.72347,2.6536956,true,3,19,1.13,319.86,-25.04,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:58:365,-65,10.6,0.0,57.27,-23.55946,-46.723473,2.1911185,true,3,19,-0.01,320.01,-26.79,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:58:518,-63,10.6,0.0,57.27,-23.55946,-46.723473,2.1911185,true,3,19,-0.86,320.37,-26.68,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:58:664,-76,10.6,0.0,57.23,-23.55946,-46.723476,1.6063936,true,3,19,-0.93,321.25,-21.3,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:58:845,-66,10.6,0.0,57.23,-23.559462,-46.723476,1.2800391,true,3,19,-0.97,321.26,-16.17,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:58:944,-68,10.6,0.0,57.27,-23.559464,-46.72348,1.3984277,true,3,19,-1.88,321.03998,-12.53,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:59:155,-72,10.7,0.0,57.34,-23.559465,-46.72348,1.6111176,true,3,19,-1.12,320.28,-0.09,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:59:370,-72,10.7,0.0,57.43,-23.55947,-46.72348,1.7601136,true,3,19,0.11,319.24,7.68,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:59:654,-72,10.7,0.0,57.47,-23.559473,-46.72348,1.695671,true,3,19,-1.21,319.49,3.49,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:59:755,-78,10.7,0.0,57.47,-23.559473,-46.72348,1.5867578,true,3,19,-3.52,319.84,0.74,15,225,1,3,21,3,false,2,33,0.4
20140120 15:46:59:966,-65,10.6,0.0,57.43,-23.559479,-46.723484,1.6966437,true,3,19,-7.77,320.88,-4.4,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:01:411,-66,10.7,0.0,57.36,-23.559504,-46.72349,2.9993334,true,3,19,-2.36,321.26,-2.7,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:01:605,-69,10.7,0.0,57.37,-23.559513,-46.7235,3.3112686,true,3,19,4.42,320.69,1.99,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:01:759,-72,10.7,0.0,57.37,-23.55952,-46.723503,3.2202485,true,3,19,9.39,320.14,3.59,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:02:219,-76,10.7,0.0,57.39,-23.559528,-46.723503,2.6828716,true,3,19,2.04,319.83002,-3.26,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:03:776,-76,10.6,0.0,57.31,-23.55956,-46.723526,2.9389966,true,3,19,9.95,319.3,0.07,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:03:850,-75,10.6,0.0,57.27,-23.559563,-46.723534,2.8862605,true,3,19,6.42,318.97,-1.76,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:04:027,-73,10.6,0.0,57.17,-23.559566,-46.723537,2.5679758,true,3,19,-1.41,318.81,-6.5,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:04:191,-76,10.6,0.0,57.18,-23.55957,-46.72354,2.3983536,true,3,19,-9.16,319.26,-9.07,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:04:386,-71,10.6,0.0,57.19,-23.559572,-46.72354,2.5066712,true,3,19,-10.99,320.03998,-8.59,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:04:604,-76,10.6,0.0,57.2,-23.559578,-46.723545,2.7987318,true,3,19,-9.1,320.62,-5.11,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:04:783,-73,10.6,0.0,57.21,-23.559582,-46.723545,3.132491,true,3,19,-6.39,320.8,-1.12,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:04:886,-76,10.6,0.0,57.19,-23.559582,-46.723545,3.132491,true,3,19,-3.89,320.83002,1.35,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:04:985,-79,10.6,0.0,57.2,-23.55959,-46.72355,3.4218416,true,3,19,1.38,320.88,4.87,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:05:096,-76,10.7,0.0,57.23,-23.55959,-46.72355,3.4750826,true,3,19,5.17,320.89,6.65,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:05:171,-78,10.7,0.0,57.25,-23.559593,-46.723553,3.536453,true,3,19,6.31,320.69,6.94,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:05:269,-78,10.7,0.0,57.31,-23.559593,-46.723553,3.536453,true,3,19,5.55,320.49,5.71,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:05:477,-72,10.6,0.0,57.24,-23.559599,-46.72356,3.3792899,true,3,19,-2.05,319.97998,0.07,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:05:597,-68,10.6,0.0,57.24,-23.559603,-46.72356,3.2294273,true,3,19,-4.55,320.12,-2.21,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:05:790,-72,10.6,0.0,57.21,-23.559608,-46.723564,3.2640007,true,3,19,-6.26,320.63,-5.21,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:06:072,-66,10.6,0.0,57.2,-23.559612,-46.723568,3.421184,true,3,19,-3.68,321.47998,-10.35,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:06:290,-75,10.6,0.0,57.23,-23.55962,-46.72357,3.5786588,true,3,19,0.62,321.61,-15.84,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:06:376,-63,10.6,0.0,57.22,-23.559624,-46.723576,3.6994324,true,3,19,1.88,321.55,-16.02,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:06:456,-67,10.6,0.0,57.22,-23.559624,-46.723576,3.6994324,true,3,19,2.46,321.51,-15.41,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:06:648,-75,10.7,0.0,57.31,-23.559631,-46.72358,3.7664306,true,3,19,4.55,320.99,-7.67,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:07:413,-75,10.6,0.0,57.37,-23.55965,-46.723583,3.0463095,true,3,19,3.42,321.22,4.98,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:07:946,-65,10.6,0.0,57.39,-23.559666,-46.723587,2.9588003,true,3,19,-3.27,323.24,-18.19,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:09:825,-70,10.6,0.0,57.29,-23.559729,-46.7236,2.8313425,true,3,19,5.62,319.78,-2.81,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:10:060,-69,10.6,0.0,57.25,-23.559732,-46.723602,2.5316005,true,3,19,4.01,320.05,-2.82,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:10:481,-66,10.6,0.0,57.25,-23.559742,-46.723602,2.157452,true,3,20,0.71,320.43,0.0,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:10:627,-73,10.6,0.0,57.26,-23.559742,-46.723602,2.0792787,true,3,20,0.28,320.55,0.64,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:11:159,-64,10.6,0.0,57.2,-23.559752,-46.723602,1.8173057,true,3,20,-7.79,320.94,-4.37,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:11:217,-66,10.6,0.0,57.22,-23.559753,-46.723602,1.8256232,true,3,20,-11.23,321.37,-7.21,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:11:441,-69,10.6,0.0,57.25,-23.55976,-46.723606,1.9638993,true,3,20,-13.62,322.07,-10.62,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:11:691,-67,10.7,0.0,57.31,-23.559761,-46.723606,2.7627885,true,3,20,-7.19,321.97,-4.26,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:11:895,-71,10.7,0.0,57.34,-23.559767,-46.72361,2.977415,true,3,20,-0.02,320.93,4.24,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:12:095,-64,10.6,0.0,57.34,-23.559772,-46.72361,2.8984995,true,3,20,4.15,319.84,8.91,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:12:197,-68,10.6,0.0,57.37,-23.559778,-46.72361,2.9206164,true,3,20,2.92,319.47,7.81,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:12:506,-74,10.6,0.0,57.36,-23.559782,-46.723614,2.4920874,true,3,20,-9.06,320.05,-2.75,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:14:077,-82,10.6,0.0,57.41,-23.559828,-46.72363,3.746265,true,3,20,3.56,320.57,-11.27,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:16:056,-67,10.7,0.0,57.28,-23.559896,-46.72361,3.0869079,true,3,20,1.13,321.34,-14.65,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:16:344,-73,10.7,0.0,57.18,-23.559906,-46.723602,3.2779415,true,3,20,0.08,323.72,-18.39,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:16:480,-63,10.7,0.0,57.12,-23.559906,-46.723602,3.2779415,true,3,20,0.49,323.95,-17.13,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:16:652,-63,10.7,0.0,56.9,-23.55991,-46.7236,3.6848474,true,3,20,2.88,323.3,-10.57,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:16:764,-62,10.7,0.0,56.8,-23.559916,-46.72359,4.0447497,true,3,20,4.27,322.52,-6.23,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:16:929,-55,10.7,0.0,56.45,-23.55992,-46.723583,4.222144,true,3,20,3.71,319.64,5.16,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:17:029,-71,10.7,0.0,56.24,-23.55992,-46.723583,4.222144,true,3,20,1.38,318.39,9.5,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:17:247,-65,10.7,0.0,55.73,-23.559925,-46.72358,4.1134048,true,3,20,-2.85,318.03998,12.49,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:17:332,-67,10.7,0.0,55.52,-23.55993,-46.723576,3.7662978,true,3,20,-4.97,318.7,12.13,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:17:534,-68,10.7,0.0,55.21,-23.559935,-46.723568,3.3023777,true,3,20,-5.12,321.37,5.75,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:17:632,-65,10.7,0.0,55.08,-23.559935,-46.723568,3.3023777,true,3,20,-2.45,322.4,1.29,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:18:218,-66,10.7,0.0,54.48,-23.559946,-46.72356,3.0131047,true,3,20,17.87,320.91,-17.1,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:18:423,-67,10.7,0.0,54.17,-23.55995,-46.723553,3.298257,true,3,20,15.32,320.33002,-15.05,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:18:609,-63,10.7,0.0,53.79,-23.559952,-46.723545,3.668242,true,3,20,4.02,319.57,-4.05,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:18:825,-62,10.7,0.0,53.25,-23.559956,-46.72354,3.9761288,true,3,20,-6.12,319.66998,7.22,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:19:297,-57,10.7,0.0,52.15,-23.559961,-46.723522,3.649726,true,3,20,-11.31,322.77,9.01,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:20:125,-59,10.6,0.0,51.49,-23.559967,-46.723515,2.4775996,true,3,20,5.18,317.26,4.24,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:20:309,-55,10.6,0.0,50.68,-23.559975,-46.723503,1.718284,true,3,20,2.5,318.31,1.57,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:21:725,-58,10.6,0.0,50.15,-23.559982,-46.72349,1.0816654,true,3,20,-0.16,320.57,0.09,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:21:974,-56,10.6,0.0,49.96,-23.559984,-46.723488,0.83773506,true,3,20,0.41,320.68,-1.2,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:22:152,-59,10.6,0.0,49.93,-23.559984,-46.723488,0.83773506,true,3,20,0.59,320.85,-1.65,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:22:325,-60,10.6,0.0,49.9,-23.559984,-46.723484,0.7200694,true,3,20,0.99,321.11,-2.81,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:22:509,-53,10.6,0.0,49.83,-23.559984,-46.723484,0.6440497,true,3,20,1.73,321.21002,-2.51,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:22:700,-64,10.6,0.0,49.8,-23.559986,-46.723484,0.57697487,true,3,20,-1.11,322.07,-10.73,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:22:865,-58,10.6,0.0,49.81,-23.559986,-46.723484,0.599333,true,3,20,-3.26,323.07,-22.08,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:23:063,-60,10.6,0.0,49.81,-23.559988,-46.723484,0.815414,true,3,20,-2.37,324.19,-23.64,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:23:279,-65,10.6,0.0,49.8,-23.55999,-46.72348,1.3877319,true,3,20,-3.89,324.24,-18.49,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:23:458,-67,10.6,0.0,49.81,-23.55999,-46.723476,2.093466,true,3,20,-11.08,322.85,-2.87,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:23:657,-54,10.6,0.0,49.81,-23.559994,-46.723473,2.6119916,true,3,20,-12.09,320.76,10.71,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:23:849,-57,10.6,0.0,49.76,-23.56,-46.72347,2.7180324,true,3,20,-5.32,319.15,15.09,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:24:045,-67,10.6,0.0,49.81,-23.560003,-46.72347,2.4802015,true,3,20,3.35,319.25,10.77,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:24:422,-61,10.6,0.0,49.85,-23.560009,-46.72347,1.8333031,true,3,20,10.91,321.22,-12.55,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:24:501,-63,10.6,0.0,49.9,-23.560009,-46.72347,1.8333031,true,3,20,13.74,321.37,-17.98,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:24:756,-72,10.6,0.0,49.86,-23.560017,-46.723465,1.5654073,true,3,20,15.76,321.89,-22.24,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:25:032,-58,10.6,0.0,49.83,-23.560019,-46.72346,1.9163768,true,3,20,14.51,322.15,-22.01,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:25:653,-68,10.7,0.0,49.31,-23.560026,-46.72345,3.261656,true,3,20,-8.42,319.58002,0.16,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:25:775,-61,10.7,0.0,49.18,-23.560028,-46.723442,3.3680408,true,3,20,-10.29,319.75,2.12,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:25:841,-62,10.7,0.0,48.97,-23.560028,-46.723442,3.3680408,true,3,20,-11.28,320.14,3.84,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:26:237,-63,10.7,0.0,48.25,-23.560034,-46.723434,2.9516945,true,3,20,-3.57,321.43,3.51,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:29:002,-59,10.6,0.0,46.67,-23.560068,-46.7234,1.16,true,3,20,18.5,319.84,-15.0,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:29:096,-57,10.6,0.0,46.6,-23.560068,-46.7234,0.9541488,true,3,20,17.76,319.34,-16.21,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:29:304,-49,10.6,0.0,46.41,-23.56007,-46.7234,1.24952,true,3,20,13.91,319.12,-17.94,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:29:410,-49,10.7,0.0,46.37,-23.56007,-46.723396,1.8498108,true,3,20,11.26,319.13,-16.75,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:29:671,-60,10.7,0.0,46.18,-23.56007,-46.72339,2.3530617,true,3,20,-6.53,320.1,-2.35,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:29:780,-53,10.7,0.0,46.07,-23.56007,-46.72338,2.67479,true,3,20,-9.42,320.76,0.78,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:29:993,-57,10.7,0.0,45.68,-23.560072,-46.72338,2.5841439,true,3,20,-11.41,321.55,5.57,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:30:179,-57,10.7,0.0,45.28,-23.560072,-46.723373,2.2908514,true,3,20,-9.37,321.44,7.83,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:30:377,-64,10.7,0.0,44.97,-23.560074,-46.72337,1.9132432,true,3,20,-3.64,321.02002,6.12,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:30:579,-54,10.7,0.0,44.69,-23.560076,-46.72337,1.5073487,true,3,20,2.47,320.11,1.22,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:30:780,-49,10.7,0.0,44.4,-23.560076,-46.723366,1.2347065,true,3,20,5.3,319.3,-3.42,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:30:856,-49,10.7,0.0,44.23,-23.560076,-46.723366,1.2347065,true,3,20,9.38,319.4,-5.39,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:30:953,-54,10.7,0.0,44.13,-23.560078,-46.723362,1.1454257,true,3,20,14.57,319.7,-7.91,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:31:159,-57,10.6,0.0,43.79,-23.560078,-46.723362,1.2669649,true,3,20,18.33,319.66,-14.22,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:31:481,-60,10.7,0.0,43.42,-23.560078,-46.72336,1.6824089,true,3,20,9.46,320.44,-15.0,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:31:578,-54,10.7,0.0,43.3,-23.560078,-46.723354,2.2000453,true,3,20,4.61,321.08002,-11.82,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:31:673,-55,10.7,0.0,43.11,-23.560078,-46.723354,2.2000453,true,3,20,0.07,321.75,-8.63,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:31:863,-61,10.7,0.0,42.65,-23.560078,-46.723347,2.6092908,true,3,20,-8.39,322.97,-3.0,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:31:964,-57,10.7,0.0,42.45,-23.560078,-46.723343,2.742207,true,3,20,-11.19,323.33002,0.24,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:32:066,-51,10.7,0.0,42.09,-23.560078,-46.723343,2.742207,true,3,20,-12.44,323.45,3.45,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:32:382,-51,10.7,0.0,41.38,-23.560078,-46.723335,2.1749713,true,3,20,-10.19,322.77,6.4,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:33:289,-57,10.7,0.0,40.03,-23.560081,-46.723324,1.7867569,true,3,20,8.9,320.47,-18.62,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:33:830,-58,10.7,0.0,38.89,-23.560085,-46.723305,3.1487935,true,3,20,-4.48,322.65,-8.0,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:35:317,-58,10.7,0.0,36.06,-23.560104,-46.723263,2.6130633,true,3,20,0.29,320.95,6.9,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:35:490,-78,10.7,0.0,35.99,-23.560104,-46.723263,2.6130633,true,3,20,1.25,321.07,7.56,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:35:619,-60,10.7,0.0,35.85,-23.560106,-46.72326,2.3541665,true,3,20,-0.27,320.77002,7.57,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:35:819,-61,10.6,0.0,35.67,-23.560108,-46.723255,2.0397303,true,3,20,-6.07,320.56,7.09,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:36:090,-55,10.6,0.0,35.34,-23.56011,-46.72325,1.810442,true,3,20,-3.81,320.35,4.9,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:36:409,-65,10.6,0.0,35.12,-23.560118,-46.723248,1.5277762,true,3,20,1.59,319.43,-0.82,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:36:676,-57,10.6,0.0,35.05,-23.56012,-46.723248,1.5219066,true,3,20,3.73,319.96002,-0.32,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:36:837,-63,10.6,0.0,34.95,-23.560122,-46.723248,1.5628499,true,3,20,10.89,320.66998,-3.52,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:36:998,-48,10.6,0.0,34.78,-23.560125,-46.723248,1.4588009,true,3,20,20.88,320.89,-9.76,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:37:204,-55,10.6,0.0,34.68,-23.560127,-46.723248,1.2553884,true,3,20,23.93,319.43,-10.76,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:37:277,-52,10.6,0.0,34.63,-23.560127,-46.723248,1.2553884,true,3,20,22.36,318.47998,-10.8,15,225,1,3,21,3,false,2,33,0.4
20140120 15:47:37:579,-68,10.7,0.0,34.44,-23.56013,-46.723244,1.6080111,true,3,20,5.82,315.74,-1.47,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:37:992,-55,10.7,0.0,33.98,-23.56013,-46.723236,1.6697304,true,3,20,-10.61,318.0,5.68,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:38:867,-56,10.6,0.0,32.7,-23.560131,-46.723225,1.3296616,true,3,20,20.34,313.61,-6.51,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:39:662,-47,10.7,0.0,31.16,-23.560127,-46.72321,2.4698179,true,3,20,-8.29,318.41,-2.38,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:39:955,-60,10.7,0.0,30.77,-23.560125,-46.7232,2.1524405,true,3,20,-3.31,316.52002,-0.94,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:40:149,-69,10.7,0.0,30.37,-23.560125,-46.723198,2.0608735,true,3,20,-0.85,314.94,2.44,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:41:748,-45,10.7,0.0,27.35,-23.560125,-46.723183,0.7665507,true,3,20,2.67,315.45,-1.25,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:42:029,-53,10.7,0.0,26.6,-23.560125,-46.72318,0.78917676,true,3,20,-0.67,315.16998,-1.24,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:42:245,-46,10.7,0.0,26.21,-23.560125,-46.723175,0.73437047,true,3,20,0.49,314.88,2.91,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:42:521,-53,10.7,0.0,25.7,-23.560125,-46.72317,0.6140033,true,3,20,0.02,313.88,2.41,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:42:752,-55,10.7,0.0,25.45,-23.560125,-46.72317,0.4031129,true,3,20,1.26,313.59,-1.46,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:42:916,-45,10.7,0.0,25.06,-23.560125,-46.72317,0.2915476,true,3,20,2.17,314.5,-6.43,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:43:016,-45,10.7,0.0,24.83,-23.560125,-46.72317,0.2915476,true,3,20,0.15,314.99,-11.72,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:43:263,-49,10.7,0.0,24.41,-23.560125,-46.72317,0.36055514,true,3,20,-3.37,316.43,-18.21,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:43:425,-48,10.7,0.0,24.07,-23.560125,-46.723167,0.7244998,true,3,20,-2.37,317.51,-15.6,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:43:535,-47,10.7,0.0,23.92,-23.560125,-46.723167,0.9687621,true,3,20,-0.72,317.33002,-12.65,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:43:797,-54,10.7,0.0,23.54,-23.56013,-46.723164,1.6682026,true,3,20,1.74,313.51,2.52,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:43:997,-49,10.7,0.0,23.02,-23.56013,-46.723164,1.767088,true,3,20,-4.51,310.74,7.3,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:44:425,-65,10.7,0.0,22.21,-23.560135,-46.72316,1.4640014,true,3,20,10.44,310.38,2.72,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:44:699,-49,10.7,0.0,21.79,-23.560137,-46.723156,1.132166,true,3,20,19.28,310.34,-2.9,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:45:091,-54,10.7,0.0,21.37,-23.560139,-46.723152,0.97247106,true,3,20,5.48,312.47998,-2.53,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:45:198,-43,10.7,0.0,21.09,-23.560139,-46.723152,0.95634717,true,3,20,3.38,313.68,-2.62,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:45:284,-54,10.7,0.0,20.75,-23.560139,-46.723152,0.95634717,true,3,20,3.01,314.72998,-2.41,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:45:464,-53,10.7,0.0,20.57,-23.560139,-46.72315,1.0800463,true,3,20,4.37,315.41,-3.07,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:45:588,-43,10.7,0.0,20.33,-23.560139,-46.723145,1.0700468,true,3,20,7.43,315.44,-5.98,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:46:269,-48,10.7,0.0,20.13,-23.560139,-46.723145,1.2865458,true,3,20,-0.65,314.24,2.88,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:46:972,-51,10.7,0.0,17.53,-23.560137,-46.72313,0.93193346,true,3,20,0.95,314.27002,-0.39,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:48:366,-45,10.7,0.0,15.19,-23.560133,-46.723118,1.4445068,true,3,20,9.13,315.47998,-7.94,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:48:560,-39,10.7,0.0,14.77,-23.560131,-46.723114,1.8246369,true,3,20,1.04,316.41,-8.09,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:48:840,-45,10.7,0.0,14.11,-23.560131,-46.72311,2.0353868,true,3,20,-5.59,317.12,-0.42,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:49:135,-49,10.7,0.0,13.44,-23.56013,-46.723106,1.8266088,true,3,20,-7.6,316.0,1.38,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:49:336,-41,10.7,0.0,13.04,-23.56013,-46.7231,1.6337074,true,3,20,-4.97,315.63,0.79,15,225,1,3,21,3,false,2,32,0.4
20140120 15:47:49:532,-53,10.7,0.0,12.64,-23.56013,-46.7231,1.4428098,true,3,20,-2.08,315.18,1.58,15,225,1,3,21,3,false,2,32,0.4
